schedule,seed,block,temperature,eave,final_energy,escaped
"Hotter tuned: T0=180, alpha=0.8",1980,13,12.3695058125,39.7583458552,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,14,9.89560464998,34.3038162271,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,15,7.91648371999,42.0809242102,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,16,6.33318697599,31.6085651408,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,17,5.06654958079,28.7917736541,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,18,4.05323966463,25.7475435994,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,19,3.24259173171,22.1963216156,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,20,2.59407338537,18.4689639285,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,21,2.07525870829,17.8173527569,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,22,1.66020696663,19.1611570974,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,23,1.32816557331,13.1657283256,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,24,1.06253245865,11.562633632,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,25,0.850025966917,10.8049489694,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,26,0.680020773533,6.75638103424,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,27,0.544016618827,3.24372363596,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,28,0.435213295061,3.36997380423,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,29,0.348170636049,2.14909619132,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,30,0.278536508839,1.37864485041,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,31,0.222829207071,0.000769666318786,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,32,0.178263365657,1.53296082913e-07,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,33,0.142610692526,9.58350281532e-11,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,34,0.114088554021,7.11412351015e-13,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,1,180,48.8884210642,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,2,144,46.7301871975,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,3,115.2,44.5175882644,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,4,92.16,40.1818553991,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,5,73.728,41.7440343704,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,6,58.9824,40.5313726646,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,7,47.18592,40.8798707711,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,8,37.748736,44.7201184982,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,9,30.1989888,44.5379989259,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,10,24.15919104,48.2204692344,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,11,19.327352832,35.9070618226,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,12,15.4618822656,48.3101564845,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,13,12.3695058125,32.9607460933,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,14,9.89560464998,34.4529191798,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,15,7.91648371999,31.0925507738,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,16,6.33318697599,29.5384697605,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,17,5.06654958079,24.8534487201,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,18,4.05323966463,28.7934176451,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,19,3.24259173171,20.5114788745,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,20,2.59407338537,25.1218738259,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,21,2.07525870829,22.1110642978,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,22,1.66020696663,20.7850352706,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,23,1.32816557331,14.1432429745,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,24,1.06253245865,8.83399593023,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,25,0.850025966917,9.12912856184,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,26,0.680020773533,7.98371837698,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,27,0.544016618827,3.77714465079,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,28,0.435213295061,2.49796564652,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,29,0.348170636049,1.17006065837,0,1
"Hotter tuned: T0=180, alpha=0.8",1981,30,0.278536508839,0.178307195374,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,1,180,52.7754710347,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,2,144,48.2530731507,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,3,115.2,43.1356548323,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,4,92.16,42.7127394356,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,5,73.728,50.9774812734,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,6,58.9824,45.1667703328,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,7,47.18592,45.5705913294,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,8,37.748736,45.1844694302,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,9,30.1989888,42.8784769365,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,10,24.15919104,47.4329368914,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,11,19.327352832,47.6711490336,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,12,15.4618822656,41.9848334804,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,13,12.3695058125,39.3010452367,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,14,9.89560464998,34.9602249578,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,15,7.91648371999,29.8428475295,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,16,6.33318697599,31.2354411463,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,17,5.06654958079,22.8365318593,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,18,4.05323966463,26.0745923276,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,19,3.24259173171,23.1936212113,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,20,2.59407338537,21.100212998,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,21,2.07525870829,20.2584490083,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,22,1.66020696663,15.7619158822,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,23,1.32816557331,12.2374260423,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,24,1.06253245865,10.4233208942,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,25,0.850025966917,11.1919639301,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,26,0.680020773533,4.52045058681,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,27,0.544016618827,4.50902369343,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,28,0.435213295061,5.55599733087,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,29,0.348170636049,3.57747755456,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,30,0.278536508839,1.78815126377,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,31,0.222829207071,1.05236313985,0,1
"Hotter tuned: T0=180, alpha=0.8",1982,32,0.178263365657,0.357049197926,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,1,180,45.6651073668,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,2,144,43.4529519255,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,3,115.2,45.9355591143,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,4,92.16,49.1412899846,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,5,73.728,43.0944574474,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,6,58.9824,38.7244925951,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,7,47.18592,39.620878508,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,8,37.748736,50.2607810368,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,9,30.1989888,46.9731917243,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,10,24.15919104,45.8733350259,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,11,19.327352832,44.5031660182,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,12,15.4618822656,42.5229295828,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,13,12.3695058125,33.5668648644,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,14,9.89560464998,31.7855349486,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,15,7.91648371999,37.1069010628,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,16,6.33318697599,30.7366128375,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,17,5.06654958079,29.6756709285,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,18,4.05323966463,26.8920458903,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,19,3.24259173171,19.9582990097,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,20,2.59407338537,21.8960164035,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,21,2.07525870829,20.333201896,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,22,1.66020696663,13.1076564338,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,23,1.32816557331,12.1237941302,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,24,1.06253245865,11.5105369232,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,25,0.850025966917,9.24320983836,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,26,0.680020773533,8.83613598758,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,27,0.544016618827,7.48692692977,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,28,0.435213295061,4.30757929096,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,29,0.348170636049,2.04861603056,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,30,0.278536508839,2.50159116806,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,31,0.222829207071,1.73523461009,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,32,0.178263365657,0.980575797245,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,33,0.142610692526,0.224852866032,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,34,0.114088554021,0.0489305108311,0,1
"Hotter tuned: T0=180, alpha=0.8",1983,35,0.0912708432164,0.0303753398495,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,1,180,42.9473868745,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,2,144,47.4513597198,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,3,115.2,43.4595008176,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,4,92.16,48.537813239,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,5,73.728,40.4209531987,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,6,58.9824,45.314433645,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,7,47.18592,45.4177008523,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,8,37.748736,43.1097116923,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,9,30.1989888,47.4491247541,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,10,24.15919104,38.1376730474,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,11,19.327352832,41.5982737349,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,12,15.4618822656,41.2580249118,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,13,12.3695058125,37.5747851734,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,14,9.89560464998,36.6875680345,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,15,7.91648371999,33.2451197657,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,16,6.33318697599,27.3544192242,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,17,5.06654958079,34.0134823979,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,18,4.05323966463,25.7412840259,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,19,3.24259173171,20.4746154406,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,20,2.59407338537,17.2154165558,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,21,2.07525870829,20.6668774609,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,22,1.66020696663,12.1033354811,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,23,1.32816557331,12.9337696553,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,24,1.06253245865,12.2613284565,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,25,0.850025966917,9.58880877918,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,26,0.680020773533,7.65011261379,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,27,0.544016618827,6.6208992881,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,28,0.435213295061,1.05470105392,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,29,0.348170636049,0.00427069646575,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,30,0.278536508839,8.00299641795e-07,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,31,0.222829207071,8.8239746118e-11,0,1
"Hotter tuned: T0=180, alpha=0.8",1984,32,0.178263365657,2.15561083827e-12,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,1,180,42.9497773902,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,2,144,50.9717852381,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,3,115.2,43.6584677799,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,4,92.16,49.5759079135,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,5,73.728,41.8707347242,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,6,58.9824,50.0812487129,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,7,47.18592,42.8244321873,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,8,37.748736,45.6488011184,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,9,30.1989888,44.5717542158,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,10,24.15919104,42.4232291507,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,11,19.327352832,43.0563352247,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,12,15.4618822656,35.0934971371,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,13,12.3695058125,41.4242002795,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,14,9.89560464998,43.3525524777,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,15,7.91648371999,30.2956631987,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,16,6.33318697599,35.0496502948,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,17,5.06654958079,32.1551911928,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,18,4.05323966463,29.0105020274,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,19,3.24259173171,31.1147065341,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,20,2.59407338537,19.7381480074,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,21,2.07525870829,20.0120673584,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,22,1.66020696663,16.0942360472,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,23,1.32816557331,15.8110985925,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,24,1.06253245865,9.36632951601,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,25,0.850025966917,10.8693934983,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,26,0.680020773533,7.48952775627,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,27,0.544016618827,4.34583169524,0,1
"Hotter tuned: T0=180, alpha=0.8",1985,28,0.435213295061,3.51988589496,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,1,180,41.8923844733,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,2,144,48.6459648717,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,3,115.2,48.8813350554,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,4,92.16,36.6816060613,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,5,73.728,50.3867877634,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,6,58.9824,50.1530794559,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,7,47.18592,46.6994840471,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,8,37.748736,55.523168253,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,9,30.1989888,43.0226602497,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,10,24.15919104,46.1657946606,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,11,19.327352832,44.61539131,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,12,15.4618822656,39.5973732316,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,13,12.3695058125,36.1169941826,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,14,9.89560464998,37.2906464445,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,15,7.91648371999,39.7230295597,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,16,6.33318697599,27.3453956607,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,17,5.06654958079,29.0591374742,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,18,4.05323966463,24.1982890598,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,19,3.24259173171,27.6247765878,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,20,2.59407338537,22.6038353812,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,21,2.07525870829,19.5743390691,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,22,1.66020696663,14.1042075853,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,23,1.32816557331,11.594988979,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,24,1.06253245865,9.64011971586,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,25,0.850025966917,9.32929827811,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,26,0.680020773533,7.64046157581,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,27,0.544016618827,6.08441346932,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,28,0.435213295061,4.98818541379,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,29,0.348170636049,3.28772609128,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,30,0.278536508839,1.86208023224,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,31,0.222829207071,0.131814638933,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,32,0.178263365657,0.000412910059605,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,33,0.142610692526,9.37909646032e-08,0,1
"Hotter tuned: T0=180, alpha=0.8",1986,34,0.114088554021,8.14655895836e-08,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,1,180,43.4558656151,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,2,144,41.0287639299,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,3,115.2,49.5907677829,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,4,92.16,44.9292392349,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,5,73.728,46.5382959772,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,6,58.9824,51.052666271,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,7,47.18592,48.6821006428,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,8,37.748736,46.4289682202,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,9,30.1989888,54.103530061,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,10,24.15919104,47.5553360147,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,11,19.327352832,46.1986796599,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,12,15.4618822656,41.3087553167,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,13,12.3695058125,41.6126679902,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,14,9.89560464998,39.0043342674,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,15,7.91648371999,34.0262539132,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,16,6.33318697599,34.1493725056,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,17,5.06654958079,32.7192983829,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,18,4.05323966463,27.4804384942,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,19,3.24259173171,24.5387280986,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,20,2.59407338537,23.8209217352,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,21,2.07525870829,17.950397583,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,22,1.66020696663,13.1700788294,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,23,1.32816557331,10.5367549652,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,24,1.06253245865,11.9937915523,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,25,0.850025966917,8.17166649307,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,26,0.680020773533,6.46151577672,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,27,0.544016618827,2.69935543678,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,28,0.435213295061,0.161596729685,0,1
"Hotter tuned: T0=180, alpha=0.8",1987,29,0.348170636049,0.0644332273861,0,1
"Hotter tuned: T0=180, alpha=0.8",1988,1,180,46.2482711369,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,2,144,48.4009428871,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,3,115.2,44.2680592829,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,4,92.16,40.7684225166,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,5,73.728,48.229590798,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,6,58.9824,40.2596416953,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,7,47.18592,50.3371281335,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,8,37.748736,44.1486107946,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,9,30.1989888,38.5781989827,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,10,24.15919104,42.4813570667,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,11,19.327352832,40.8184423056,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,12,15.4618822656,35.4665780366,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,13,12.3695058125,42.5326690778,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,14,9.89560464998,38.1392768362,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,15,7.91648371999,36.1520381787,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,16,6.33318697599,32.6379544435,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,17,5.06654958079,31.4039418801,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,18,4.05323966463,29.0768801467,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,19,3.24259173171,20.2935860688,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,20,2.59407338537,26.4482606829,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,21,2.07525870829,18.6520245344,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,22,1.66020696663,15.0815581537,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,23,1.32816557331,14.751152184,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,24,1.06253245865,10.8280817579,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,25,0.850025966917,9.10563708044,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,26,0.680020773533,6.88909782358,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,27,0.544016618827,4.86393917314,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,28,0.435213295061,2.8745481384,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,29,0.348170636049,3.41853420737,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,30,0.278536508839,1.53516186779,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,31,0.222829207071,2.50264261965,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,32,0.178263365657,1.51413520781,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,33,0.142610692526,0.914047080876,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,34,0.114088554021,0.0053177207335,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1988,35,0.0912708432164,5.48769096396e-09,8.33304223952e-12,1
"Hotter tuned: T0=180, alpha=0.8",1989,1,180,47.4935147583,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,2,144,45.7977928181,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,3,115.2,43.0301117896,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,4,92.16,42.5624479526,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,5,73.728,42.5776909006,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,6,58.9824,53.7387719051,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,7,47.18592,38.9727774112,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,8,37.748736,49.9842293506,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,9,30.1989888,37.6964656249,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,10,24.15919104,47.9900318105,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,11,19.327352832,42.6261448492,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,12,15.4618822656,43.0878711031,0,1
"Hotter tuned: T0=180, alpha=0.8",1989,13,12.3695058125,36.6128129601,0,1
